Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Fertilizer_Per_Ha,Pesticide_Per_Ha,Rainfall_Category,Decade,Production_Per_Rainfall,log_Area,log_Production,log_Fertilizer,log_Pesticide,log_Fertilizer_Per_Ha,log_Pesticide_Per_Ha,Crop_enc,Season_enc,State_enc,Rainfall_Category_enc
Horse-Gram,2014,Kharif,Nagaland,450.0,480,1333.3,67932.0,148.5,1.046363636,150.95999966453334,0.3299999992666667,Medium,2010,0.3600089999549921,6.111467339502679,6.175867270105761,11.126277204319269,5.0072963928307415,5.023617326111826,0.28517894168228397,19,1,19,2
Jowar,2014,Kharif,Nagaland,240.0,230,1333.3,36230.4,79.2,0.96,150.959999371,0.329999998625,Medium,2010,0.17250431247843373,5.484796933490655,5.442417710521793,10.497681425151924,4.384523514872469,5.023617324180178,0.28517894119982784,20,1,19,2
Jute,2014,Kharif,Nagaland,3040.0,5790,1333.3,458918.4,1003.2,1.902,150.9599999503421,0.3299999998914474,Medium,2010,4.342608561957093,8.019941687677365,8.66406026722579,13.03662987449481,6.911946483600605,5.023617327992643,0.2851789421520439,21,1,19,2
Linseed,2014,Rabi,Nagaland,5780.0,4670,1333.3,872548.8,1907.4,0.805454545,150.95999997388236,0.3299999999429066,Medium,2010,3.5025875620621107,8.662331957082475,8.449128460502108,13.679175008793765,7.554020473641952,5.023617328147553,0.285178942190735,23,2,19,2
Maize,2014,Kharif,Nagaland,63600.0,125630,1333.3,9601056.0,20988.0,1.973636364,150.95999999762643,0.32999999999481133,Medium,2010,94.22485555072012,11.060384472475045,11.741104317848977,16.077383754543714,9.951753769945617,5.023617328303805,0.28517894222976115,24,1,19,2
Maize,2014,Rabi,Nagaland,5220.0,10310,1333.3,788011.2,1722.6,1.975,150.95999997108044,0.3299999999367816,Medium,2010,7.732693311533268,8.560444233410552,9.240966565517944,13.57726885095367,7.452170405741683,5.023617328129115,0.28517894218612977,24,2,19,2
Masoor,2014,Rabi,Nagaland,2110.0,1730,1333.3,318525.6,696.3,0.816666667,150.95999992845498,0.3299999998436019,Medium,2010,1.2975324373377841,7.65491704784832,7.456454555176209,12.671461266990564,6.547215734226965,5.02361732784861,0.28517894211606987,25,2,19,2
Mesta,2014,Kharif,Nagaland,1840.0,2040,1333.3,277766.4,607.2,1.105454545,150.95999991795654,0.3299999998206522,Medium,2010,1.5300382498087164,7.518064181233078,7.621195162809845,12.534539351804307,6.4105037752432645,5.023617327779523,0.28517894209881445,26,1,19,2
Moong(Green Gram),2014,Kharif,Nagaland,350.0,350,1333.3,52836.0,115.5,1.0,150.9599995686857,0.3299999990571429,Medium,2010,0.26250656246718174,5.860786223465865,5.860786223465865,10.874966981854165,4.757891273005756,5.023617325481084,0.28517894152474726,27,1,19,2
Niger Seed,2014,Kharif,Nagaland,32150.0,35950,1333.3,4853364.0,10609.5,1.079090909,150.9599999953045,0.3299999999897356,Medium,2010,26.963174059129095,10.378198833381107,10.489912179174006,15.395182836768694,9.269599355851105,5.023617328288525,0.2851789422259448,29,1,19,2
Niger Seed,2014,Rabi,Nagaland,35150.0,33550,1333.3,5306244.0,11599.5,0.960909091,150.95999999570526,0.32999999999061164,Medium,2010,25.163129059354137,10.467408346336265,10.420821948214945,15.484394986756309,9.358803479613805,5.023617328291163,0.2851789422266035,29,2,19,2
Other  Rabi Pulses,2014,Rabi,Nagaland,9230.0,11640,1333.3,1393360.8,3045.9,1.252222222,150.95999998364465,0.329999999964247,Medium,2010,8.730218248908558,9.130322663990151,9.36228862824824,14.147229946246137,8.021879959280755,5.023617328211795,0.2851789422067805,32,2,19,2
Other Kharif Pulses,2014,Kharif,Nagaland,10460.0,12520,1333.3,1579041.6,3451.8,1.174,150.9599999855679,0.32999999996845125,Medium,2010,9.390234748826044,9.25540933534376,9.435162513668947,14.272329271974547,8.146940775063815,5.023617328224452,0.2851789422099415,34,1,19,2
Peas & Beans (Pulses),2014,Kharif,Nagaland,2330.0,3160,1333.3,351736.8,768.9,1.353,150.9599999352103,0.3299999998583691,Medium,2010,2.370059249703698,7.754052639035757,8.058643712215618,12.770641290650905,6.646260636284004,5.0236173278930645,0.285178942127173,37,1,19,2
Peas & Beans (Pulses),2014,Rabi,Nagaland,7120.0,7800,1333.3,1074835.2,2349.6,1.097272727,150.95999997879773,0.32999999995365165,Medium,2010,5.850146249268621,8.870803443982124,8.962007209588313,13.88767883584107,7.762425893698754,5.023617328179899,0.285178942198814,37,2,19,2
Ragi,2014,Kharif,Nagaland,320.0,300,1333.3,48307.2,105.6,0.965714286,150.95999952825,0.32999999896875,Medium,2010,0.22500562497187007,5.771441123130016,5.707110264748875,10.785356597487715,4.669083511731744,5.02361732521499,0.2851789414582865,39,1,19,2
Rapeseed &Mustard,2014,Rabi,Nagaland,27280.0,27600,1333.3,4118188.8,9002.4,1.010909091,150.95999999446627,0.3299999999879032,Medium,2010,20.700517497412047,10.213945768177046,10.225607282932941,15.23092425584286,9.105357562756076,5.023617328283009,0.2851789422245671,40,2,19,2
Rice,2014,Kharif,Nagaland,191230.0,443450,1333.3,28868080.8,63105.9,2.260909091,150.9599999992106,0.32999999999827434,Medium,2010,332.5958146459193,12.161237400348373,13.00234258984772,17.17824710675765,11.052585392788721,5.02361732831423,0.2851789422323649,41,1,19,2
Rice,2014,Rabi,Nagaland,4010.0,10740,1333.3,605349.6,1323.3,2.683333333,150.95999996235412,0.32999999991770573,Medium,2010,8.055201373992949,8.296795865770052,9.281823473598047,13.313563073297532,7.1886392969329185,5.02361732807169,0.285178942171787,41,2,19,2
Sesamum,2014,Kharif,Nagaland,3570.0,2150,1333.3,538927.2,1178.1,0.603636364,150.95999995771427,0.329999999907563,Medium,2010,1.6125403122984021,8.18060094759445,7.67368812926773,13.197337631370445,7.0725067145826275,5.023617328041156,0.28517894216416095,44,1,19,2
Small Millets,2014,Kharif,Nagaland,8680.0,9740,1333.3,1310332.8,2864.4,1.118888889,150.95999998260828,0.32999999996198154,Medium,2010,7.305182624086715,9.068892008391808,9.184099060770956,14.0857924718793,7.960463235459272,5.023617328204976,0.28517894220507706,45,1,19,2
Soyabean,2014,Kharif,Nagaland,24760.0,31060,1333.3,3737769.6,8170.8,1.237272727,150.95999999390307,0.32999999998667207,Medium,2010,23.295582372087615,10.117025113705102,10.343708291934567,15.133999895398022,9.008444481825004,5.023617328279303,0.2851789422236414,46,1,19,2
Sunflower,2014,Kharif,Nagaland,300.0,240,1333.3,45288.0,99.0,0.765,150.9599994968,0.3299999989,Medium,2010,0.18000449997749604,5.707110264748875,5.484796933490655,10.72081945637715,4.605170185988092,5.023617325008027,0.2851789414065947,48,1,19,2
Sunflower,2014,Rabi,Nagaland,2090.0,1280,1333.3,315506.4,689.7,0.616,150.95999992777035,0.3299999998421053,Medium,2010,0.960023999879979,7.645397699428633,7.155396301896734,12.661937415521942,6.537705576094927,5.0236173278441045,0.2851789421149446,48,2,19,2
Urad,2014,Kharif,Nagaland,790.0,640,1333.3,119258.4,260.7,0.820909091,150.9599998089114,0.3299999995822785,Medium,2010,0.4800119999399895,6.673297967767654,6.46302945692067,11.689056231639789,5.5671988095361,5.023617327061932,0.2851789419195861,53,1,19,2
Wheat,2014,Rabi,Nagaland,3070.0,5600,1333.3,463447.2,1013.1,1.823333333,150.95999995082738,0.32999999989250817,Medium,2010,4.200104999474908,8.029758520440822,8.630700432209832,13.046449899382313,6.921756798617951,5.023617327995836,0.28517894215284145,54,2,19,2
Arhar/Tur,2014,Kharif,Punjab,2600.0,2390,382.7,392496.0,858.0,0.877777778,150.95999994193846,0.32999999987307693,Very Low,2010,6.245100584674417,7.8636512654486515,7.779466967458324,12.880284172863288,6.755768921984255,5.02361732793734,0.28517894213823153,1,1,22,4
Barley,2014,Rabi,Punjab,11000.0,39400,382.7,1660560.0,3630.0,3.538888889,150.95999998627636,0.32999999997,Very Low,2010,102.95270419923516,9.305741456739435,10.5815464756746,14.322666055047106,8.197263371414335,5.023617328229114,0.285178942211106,4,2,22,4
Cotton(Lint),2014,Kharif,Punjab,420000.0,1342000,382.7,63403200.0,138600.0,3.324444444,150.95999999964056,0.32999999999921426,Very Low,2010,3506.663173486639,12.948012371209098,14.109672341669969,17.96502490709192,11.839354580719126,5.0236173283170595,0.2851789422330716,11,1,22,4
Gram,2014,Rabi,Punjab,1800.0,1950,382.7,271728.0,594.0,1.102222222,150.9599999161333,0.32999999981666667,Very Low,2010,5.09537495402306,7.496097345175956,7.576097340623111,12.512560525088517,6.38856140554563,5.023617327767525,0.2851789420958178,16,2,22,4
Groundnut,2014,Kharif,Punjab,1400.0,2600,382.7,211344.0,462.0,1.86,150.95999989217142,0.3299999997642857,Very Low,2010,6.793833272030747,7.244941546337007,7.8636512654486515,12.26124714827483,6.137727054086234,5.0236173276098395,0.28517894205643357,17,1,22,4
Guar Seed,2014,Kharif,Punjab,28200.0,21200,382.7,4257072.0,9306.0,0.93875,150.9599999946468,0.3299999999882979,Very Low,2010,55.39587129501994,10.247112717290387,9.961803629358965,15.264092392889712,9.13852208418571,5.023617328284197,0.2851789422248638,18,1,22,4
Maize,2014,Kharif,Punjab,126000.0,460000,382.7,19020960.0,41580.0,3.918571429,150.95999999880192,0.32999999999738094,Very Low,2010,1201.9858865900553,11.744045122410057,13.038983942375959,16.76105213956749,10.635398611146856,5.02361732831154,0.2851789422316932,24,1,22,4
Masoor,2014,Rabi,Punjab,800.0,470,382.7,120768.0,264.0,0.575,150.9599998113,0.3299999995875,Very Low,2010,1.2281160145594043,6.68586094706836,6.154858094016418,11.701634909033103,5.579729825986222,5.023617327077651,0.285178941923512,25,2,22,4
Moong(Green Gram),2014,Kharif,Punjab,3700.0,3100,382.7,558552.0,1221.0,0.921818182,150.95999995920002,0.3299999999108108,Very Low,2010,8.100339670498197,8.216358332386156,8.03947991910045,13.233104790034611,7.108244139731541,5.023617328050933,0.2851789421666029,27,1,22,4
Peas & Beans (Pulses),2014,Rabi,Punjab,2200.0,2560,382.7,332112.0,726.0,1.156,150.95999993138182,0.32999999985,Very Low,2010,6.689312760153351,7.696667081526462,7.848153086199526,12.713230551434592,6.588926477533519,5.02361732786787,0.2851789421208804,37,2,22,4
Rapeseed &Mustard,2014,Rabi,Punjab,31000.0,38700,382.7,4679760.0,10230.0,1.261052632,150.95999999513032,0.3299999999893548,Very Low,2010,101.12359524138073,10.34177474101152,10.563620718477313,15.358757598213726,9.23317760587894,5.023617328287379,0.2851789422256585,40,2,22,4
Rice,2014,Kharif,Punjab,2894000.0,11107000,382.7,436878240.0,955020.0,3.728181818,150.95999999994785,0.329999999999886,Very Low,2010,29022.73313555596,14.878150531716008,16.223086188182567,19.895165089522827,13.769488608749898,5.023617328319082,0.2851789422335767,41,1,22,4
Sesamum,2014,Kharif,Punjab,4700.0,1400,382.7,709512.0,1551.0,0.27,150.95999996788083,0.32999999992978724,Very Low,2010,3.658217915708864,8.45553053102413,7.244941546337007,13.472334098176884,7.347299700743164,5.023617328108059,0.2851789421808708,44,1,22,4
Urad,2014,Kharif,Punjab,2200.0,1210,382.7,332112.0,726.0,0.523333333,150.95999993138182,0.32999999985,Very Low,2010,3.1617454842912323,7.696667081526462,7.099201743553092,12.713230551434592,6.588926477533519,5.02361732786787,0.2851789421208804,53,1,22,4
Wheat,2014,Rabi,Punjab,3505000.0,15050000,382.7,529114800.0,1156650.0,4.174090909,150.95999999995695,0.32999999999990587,Very Low,2010,39325.842593870286,15.069701363757492,16.52688861560434,20.08671598140107,13.961039318494615,5.023617328319141,0.2851789422335916,54,2,22,4
Arhar/Tur,2014,Kharif,Telangana,219791.0,108665,746.4,33179649.36,72531.03,0.497777778,150.95999999931317,0.32999999999849855,Low,2010,145.58547676100554,12.300436923564986,11.59603423669259,17.317447304997753,11.191783536384374,5.023617328314905,0.2851789422325335,1,1,25,1
Arhar/Tur,2014,Rabi,Telangana,878.0,614,746.4,132542.88,289.74,0.528571429,150.9599998280638,0.3299999996241458,Low,2010,0.8226152186192186,6.778784897685177,6.421622267806518,11.794669039395117,5.6724293969981785,5.023617327187968,0.28517894195106525,1,2,25,1
Bajra,2014,Kharif,Telangana,1975.0,1851,746.4,298146.0,651.75,0.848,150.95999992356454,0.3299999998329114,Low,2010,2.479903533655006,7.588829878307813,7.524021415206125,12.605341932451324,6.481194207579239,5.023617327816428,0.28517894210803185,2,1,25,1
Bajra,2014,Rabi,Telangana,9243.0,8659,746.4,1395323.28,3050.19,0.923333333,150.95999998366764,0.3299999999642973,Low,2010,11.601018205250512,9.131729971394272,9.06647000155648,14.148637405004608,8.023286957441728,5.023617328211947,0.2851789422068183,2,2,25,1
Cashewnut,2014,Kharif,Telangana,4089.0,2290,746.4,617275.44,1349.37,0.57,150.95999996308143,0.32999999991929563,Low,2010,3.06806001732575,8.316300249036848,7.736743682453495,13.33307224144596,7.208133907955111,5.023617328076476,0.2851789421729824,7,1,25,1
Castor Seed,2014,Kharif,Telangana,49717.0,28724,746.4,7505278.32,16406.61,0.474285714,150.95999999696363,0.32999999999336244,Low,2010,38.48338687234273,10.814122319554127,10.265523102716957,15.831117240211896,9.70550053057651,5.023617328299443,0.28517894222867174,8,1,25,1
Castor Seed,2014,Rabi,Telangana,1000.0,576,746.4,150960.0,330.0,0.5025,150.95999984904,0.32999999967,Low,2010,0.7717041790304071,6.90875477931522,6.3578422665081,11.924776804291822,5.802118375377063,5.023617327326005,0.28517894198554206,8,2,25,1
Coriander,2014,Whole Year,Telangana,1597.0,382,746.4,241083.12,527.01,0.241428571,150.95999990547276,0.32999999979336253,Low,2010,0.5117899242875269,7.37650812632622,5.948034989180646,12.392901197213686,6.269115222920853,5.023617327697371,0.2851789420782959,10,4,25,1
Cotton(Lint),2014,Kharif,Telangana,1662925.0,3583327,746.4,251035158.0,548765.25,2.068888889,150.95999999990923,0.32999999999980156,Low,2010,4800.8132304383535,14.324089259289634,15.091802535496635,19.341103562983584,13.215427855689333,5.023617328318828,0.2851789422335132,11,1,25,1
Cowpea(Lobia),2014,Kharif,Telangana,1642.0,1511,746.4,247876.32,541.86,0.94,150.95999990806334,0.32999999979902556,Low,2010,2.024383705755113,7.404279118037268,7.321188556739478,12.420689225334526,6.296851459803208,5.023617327714419,0.2851789420825538,12,1,25,1
Cowpea(Lobia),2014,Rabi,Telangana,8538.0,8385,746.4,1288896.48,2817.54,0.97,150.95999998231903,0.32999999996134927,Low,2010,11.233922814531187,9.052399183907607,9.034318927730707,14.069297744235401,7.943974299366996,5.023617328203072,0.2851789422046017,12,2,25,1
Dry Chillies,2014,Kharif,Telangana,55485.0,180323,746.4,8376015.6,18310.05,2.612222222,150.95999999727925,0.32999999999405244,Low,2010,241.5902997835071,10.923886015661322,12.102510511813726,15.94088301338346,9.815259981737078,5.023617328301521,0.28517894222919055,13,1,25,1
Dry Chillies,2014,Rabi,Telangana,17789.0,72937,746.4,2685427.44,5870.37,4.2025,150.95999999151385,0.3299999999814492,Low,2010,97.718381433925,9.786391780659882,11.197365044189649,14.803350841165692,8.677843275710156,5.0236173282635805,0.2851789422197144,13,2,25,1
Gram,2014,Rabi,Telangana,59337.0,81277,746.4,8957513.52,19581.21,1.283333333,150.95999999745587,0.3299999999944385,Low,2010,108.89201485946944,10.991005189198624,11.305630656210356,16.00800334914793,9.882376779990922,5.023617328302683,0.2851789422294808,16,2,25,1
Groundnut,2014,Kharif,Telangana,12402.0,21533,746.4,1872205.92,4092.66,1.36125,150.95999998782776,0.32999999997339136,Low,2010,28.84914251225999,9.42569365781533,9.977388360375663,14.442628464099256,8.31719471440907,5.0236173282393235,0.2851789422136559,17,1,25,1
Groundnut,2014,Rabi,Telangana,142396.0,273702,746.4,21496100.16,46990.68,1.85,150.95999999893985,0.3299999999976825,Low,2010,366.69614098781335,11.86637421032236,12.519798855874802,16.883382135258202,10.757725843745485,5.023617328312448,0.2851789422319199,17,2,25,1
Horse-Gram,2014,Kharif,Telangana,529.0,274,746.4,79857.84,174.57,0.51,150.95999971463138,0.32999999937618146,Low,2010,0.36709539071932556,6.272877006546167,5.616771097666572,11.288015855092233,5.168037823781117,5.023617326441506,0.2851789417646259,19,1,25,1
Horse-Gram,2014,Rabi,Telangana,1778.0,679,746.4,268406.88,586.74,0.39375,150.9599999150956,0.3299999998143982,Low,2010,0.9096998916000806,7.483806687665835,6.522092798170152,12.500263042814117,6.3762846732388585,5.023617327760697,0.28517894209411215,19,2,25,1
Jowar,2014,Kharif,Telangana,42616.0,46996,746.4,6433311.36,14063.28,0.885555556,150.95999999645767,0.32999999999225643,Low,2010,62.96355832936287,10.660008513686648,10.757839048867755,15.677000105098063,9.551393528714263,5.023617328296114,0.2851789422278401,20,1,25,1
Jowar,2014,Rabi,Telangana,36385.0,36271,746.4,5492679.6,12007.05,0.974444444,150.95999999585104,0.3299999999909303,Low,2010,48.59458728752065,10.50193936425675,10.49880137274731,15.518926963901967,9.393332537195368,5.023617328292122,0.2851789422268431,20,2,25,1
Linseed,2014,Rabi,Telangana,45.0,18,746.4,6793.2,14.85,0.4,150.9599966453334,0.32999999266666685,Low,2010,0.024115755594700222,3.828641396489095,2.9444389791664403,8.82382458602643,2.7631695003232895,5.02361730624344,0.2851789367198781,23,2,25,1
Maize,2014,Kharif,Telangana,521865.0,1408615,746.4,78780740.4,172215.45,2.935555556,150.95999999971073,0.3299999999993677,Low,2010,1887.2119481682585,13.16516612892957,14.158118220024903,18.182179126480776,12.0565073948685,5.023617328317521,0.28517894223318696,24,1,25,1
Maize,2014,Rabi,Telangana,169606.0,899436,746.4,25603721.76,55969.98,4.993333333,150.95999999910995,0.3299999999980543,Low,2010,1205.032152726377,12.041239275073114,13.70952429100938,17.058248319189783,10.932588621112142,5.023617328313568,0.2851789422321995,24,2,25,1
Masoor,2014,Rabi,Telangana,54.0,21,746.4,8151.84,17.82,0.39,150.9599972044445,0.329999993888889,Low,2010,0.028135048193816924,4.007333185232471,3.091042453358316,9.006121611792311,2.9349201341572337,5.023617309922771,0.2851789376388421,25,2,25,1
Mesta,2014,Kharif,Telangana,7.0,50,746.4,1056.72,2.31,7.14,150.9599784342888,0.3299999528571496,Low,2010,0.0669882099852784,2.0794415416798357,3.9318256327243257,6.9638709271086245,1.1969481893889715,5.023617186402389,0.28517890678790964,26,1,25,1
Mesta,2014,Rabi,Telangana,170.0,1205,746.4,25663.2,56.1,7.09,150.95999911200002,0.3299999980588236,Low,2010,1.6144158606452093,5.14166355650266,7.095064377287131,10.152852303653333,4.044804116661965,5.023617322475782,0.28517894077413125,26,2,25,1
Moong(Green Gram),2014,Kharif,Telangana,69848.0,34548,746.4,10544254.08,23049.84,0.47,150.95999999783876,0.3299999999952755,Low,2010,46.28617357142796,11.154091048190358,10.450133885216886,16.171091727389317,10.045457490277052,5.023617328305202,0.2851789422301102,27,1,25,1
Moong(Green Gram),2014,Rabi,Telangana,17504.0,10306,746.4,2642403.84,5776.32,0.59625,150.95999999137567,0.32999999998114715,Low,2010,13.807609842165583,9.770241833388766,9.240578555036793,14.78719998472522,8.661695186319191,5.023617328262671,0.2851789422194873,27,2,25,1
Other  Rabi Pulses,2014,Rabi,Telangana,107.0,141,746.4,16152.72,35.31,1.11,150.9599985891589,0.3299999969158879,Low,2010,0.18890675215848507,4.68213122712422,4.955827057601261,9.689905642683765,3.5920931854262443,5.023617319035132,0.28517893991478105,32,2,25,1
Other Kharif Pulses,2014,Kharif,Telangana,146.0,75,746.4,22040.16,48.18,0.603333333,150.9599989660274,0.32999999773972605,Low,2010,0.10048231497791758,4.990432586778736,4.330733340286331,10.000666893460805,3.8954870367880465,5.023617321515183,0.2851789405342083,34,1,25,1
Ragi,2014,Kharif,Telangana,1196.0,1333,746.4,180548.16,394.68,1.38,150.95999987377925,0.32999999972408023,Low,2010,1.785905678207522,7.087573705557973,7.195937226475569,12.103758374243936,5.9806058037731065,5.0236173274888065,0.2851789420262039,39,1,25,1
Ragi,2014,Rabi,Telangana,331.0,415,746.4,49967.76,109.23,1.2675,150.9599995439275,0.3299999990030212,Low,2010,0.5560021428778107,5.805134968916488,6.030685260261263,10.819153289141424,4.702569091975224,5.023617325318158,0.28517894148405426,39,2,25,1
Rapeseed &Mustard,2014,Rabi,Telangana,2254.0,3962,746.4,340263.84,743.82,1.62,150.95999993302576,0.32999999985359363,Low,2010,5.30814575923346,7.720905251936779,8.284756593190435,12.737479534551586,6.613142578448728,5.023617327878688,0.2851789421235824,40,2,25,1
Rice,2014,Kharif,Telangana,920307.0,2854873,746.4,138929544.7,303701.31,2.958888889,150.95999997810407,0.3299999999996414,Low,2010,3824.8566401060334,13.732463675606725,14.86453826699853,18.749477497127614,12.623803257195233,5.023617328175335,0.2851789422333928,41,1,25,1
Rice,2014,Rabi,Telangana,495113.0,1690109,746.4,74742258.48,163387.29,3.332222222,150.9599999996951,0.3299999999993335,Low,2010,2264.3475318001774,13.112543318065459,14.340304173538472,18.129556212766158,12.003884794213324,5.023617328317418,0.28517894223316126,41,2,25,1
Safflower,2014,Rabi,Telangana,4155.0,3100,746.4,627238.8,1371.15,0.752,150.95999996366788,0.3299999999205776,Low,2010,4.1532690190872605,8.332308352219117,8.03947991910045,13.349084202637702,7.224134131755866,5.023617328080335,0.2851789421739463,42,2,25,1
Sesamum,2014,Kharif,Telangana,5480.0,1087,746.4,827260.8,1808.4,0.20125,150.95999997245255,0.329999999939781,Low,2010,1.4563236850799521,8.609042845046117,6.992096427415888,13.625876489810262,7.500750577591641,5.023617328138144,0.28517894218838497,44,1,25,1
Sesamum,2014,Rabi,Telangana,18324.0,8565,746.4,2766191.04,6046.92,0.421428571,150.95999999176163,0.3299999999819908,Low,2010,11.475080370478189,9.816021526754852,9.055556158175316,14.832982217574793,8.707469690258657,5.02361732826521,0.28517894222012163,44,2,25,1
Small Millets,2014,Kharif,Telangana,134.0,85,746.4,20228.64,44.22,0.63,150.95999887343285,0.32999999753731346,Low,2010,0.11387995697497326,4.90527477843843,4.454347296253507,9.914904134650017,3.811539466849824,5.0236173209058474,0.28517894038201835,45,1,25,1
Soyabean,2014,Kharif,Telangana,242517.0,262188,746.4,36610366.32,80030.61,1.067142857,150.95999999937752,0.32999999999863927,Low,2010,351.2700959924034,12.398831213409126,12.47682089672384,17.415842018370313,11.290176960614692,5.0236173283153285,0.2851789422326393,46,1,25,1
Soyabean,2014,Rabi,Telangana,122.0,165,746.4,18417.12,40.26,1.185,150.95999876262294,0.329999997295082,Low,2010,0.22106109295141868,4.812184355372417,5.111987788356544,9.821090241625491,3.7198935076431057,5.023617320176643,0.2851789401998895,46,2,25,1
Sunflower,2014,Kharif,Telangana,1369.0,1395,746.4,206664.24,451.77,1.013333333,150.95999988972972,0.3299999997589481,Low,2010,1.8689710585892672,7.222566018822171,7.241366283322318,12.238855565103531,6.115384270277091,5.023617327593771,0.2851789420524204,48,1,25,1
Sunflower,2014,Rabi,Telangana,17002.0,24272,746.4,2566621.92,5610.66,1.321111111,150.95999999112104,0.3299999999805905,Low,2010,32.51875665525354,9.741145078057485,10.097119900475949,14.758101553854704,8.632601854925172,5.023617328260995,0.28517894221906875,48,2,25,1
Sweet Potato,2014,Rabi,Telangana,96.0,744,746.4,14492.16,31.68,7.745,150.9599984275,0.32999999656250006,Low,2010,0.9967845645809424,4.574710978503383,6.61338421837956,9.581432092973902,3.486763269991802,5.023617317971307,0.285178939649076,49,2,25,1
Tobacco,2014,Kharif,Telangana,1534.0,3466,746.4,231572.64,506.22,3.016666667,150.9599999015906,0.32999999978487615,Low,2010,4.6436227161794985,7.336285660021297,8.151044945685024,12.352653201277606,6.2289448345222445,5.023617327671825,0.28517894207191513,51,1,25,1
Tobacco,2014,Rabi,Telangana,4551.0,12509,746.4,687018.96,1501.83,2.82125,150.95999996682926,0.3299999999274884,Low,2010,16.759110374116947,8.423321975806166,9.434283603460957,13.440118624639782,7.315105276236786,5.023617328101139,0.2851789421791424,51,2,25,1
Turmeric,2014,Kharif,Telangana,43470.0,216236,746.4,6562231.2,14345.1,4.693333333,150.95999999652727,0.3299999999924086,Low,2010,289.7052514875332,10.679849328089071,12.284130307380174,15.696841377430315,9.57123340724622,5.023617328296572,0.2851789422279546,52,1,25,1
Urad,2014,Kharif,Telangana,19851.0,13022,746.4,2996706.96,6550.83,0.66875,150.95999999239535,0.32999999998337615,Low,2010,17.446409408565906,9.89606003670733,9.474472303967703,14.913024897440037,8.787499678920348,5.023617328269381,0.2851789422211633,53,1,25,1
Urad,2014,Rabi,Telangana,8164.0,3316,746.4,1232437.44,2694.12,0.41,150.95999998150904,0.3299999999595786,Low,2010,4.442658086223663,9.007612005404566,8.106816038947052,14.024505236389913,7.899198009253475,5.023617328197742,0.2851789422032704,53,2,25,1
Wheat,2014,Rabi,Telangana,5828.0,6929,746.4,879794.88,1923.24,1.156,150.95999997409746,0.3299999999433768,Low,2010,9.28322613975988,8.67060073804555,8.84361509218395,13.687445205003318,7.56228636357099,5.023617328148968,0.2851789421910885,54,2,25,1
Arhar/Tur,2014,Kharif,Tripura,2523.0,1820,2015.7,380872.08,832.59,0.72625,150.95999994016648,0.32999999986920336,Very High,2010,0.902912139255389,7.8336002236611035,7.507141079727608,12.850221475251347,6.72574167476592,5.023617327925679,0.2851789421353191,1,1,26,3
Cotton(Lint),2014,Kharif,Tripura,904.0,1347,2015.7,136467.84,298.32,1.4725,150.95999983300885,0.32999999963495574,Very High,2010,0.6682542041631918,6.807934943699926,7.206377291472252,11.823851589159396,5.701513235212158,5.02361732722051,0.2851789419591931,11,1,26,3
Gram,2014,Rabi,Tripura,161.0,131,2015.7,24304.56,53.13,0.853333333,150.95999906236025,0.3299999979503106,Very High,2010,0.06498982980354723,5.087596335232384,4.882801922586371,10.098460409740767,3.9913885608088866,5.023617322149119,0.28517894069254257,16,2,26,3
Groundnut,2014,Kharif,Tripura,249.0,268,2015.7,37589.04,82.17,1.0675,150.95999939373496,0.3299999986746988,Very High,2010,0.13295629303321113,5.521460917862246,5.594711379601839,10.534494400670454,4.420886705880596,5.0236173243297895,0.28517894123719534,17,1,26,3
Groundnut,2014,Rabi,Tripura,486.0,533,2015.7,73366.56,160.38,1.0075,150.95999968938273,0.32999999932098767,Very High,2010,0.26442426935336394,6.18826412308259,6.280395838960195,11.20323715505582,5.08376183242036,5.023617326275352,0.2851789417231268,17,2,26,3
Maize,2014,Kharif,Tripura,4519.0,5963,2015.7,682188.24,1491.27,1.30875,150.95999996659435,0.329999999926975,Very High,2010,2.9582775199889477,8.416267272826277,8.69349667588463,13.433062376341562,7.308053729538942,5.023617328099593,0.2851789421787564,24,1,26,3
Masoor,2014,Rabi,Tripura,2498.0,1902,2015.7,377098.08,824.34,0.76,150.95999993956767,0.32999999986789436,Very High,2010,0.9435927960789835,7.823645930834952,7.551186867296149,12.840263243572299,6.71579542264818,5.023617327921739,0.2851789421343348,25,2,26,3
Moong(Green Gram),2014,Kharif,Tripura,569.0,312,2015.7,85896.24,187.77,0.54,150.95999973469245,0.32999999942003516,Very High,2010,0.15478493815806668,6.345636360828596,5.746203190540153,11.360906977071988,5.2405293427806425,5.023617326573521,0.2851789417975986,27,1,26,3
Moong(Green Gram),2014,Rabi,Tripura,619.0,381,2015.7,93444.24,204.27,0.60375,150.95999975612278,0.3299999994668821,Very High,2010,0.18901622255840836,6.429719478039138,5.945420608606575,11.445130875256822,5.324326185729087,5.023617326714547,0.28517894183282183,27,2,26,3
Other  Rabi Pulses,2014,Rabi,Tripura,552.0,462,2015.7,83329.92,182.16,0.835,150.95999972652174,0.3299999994021739,Very High,2010,0.2292007738109834,6.315358001522335,6.137727054086234,11.330574947756926,5.210360087788895,5.023617326519752,0.2851789417841691,32,2,26,3
